address,areacode,endDate,mapx,mapy,readcount,sigungucode,startDate,title
경상북도 김천시 지례면 부항로 195,35,20191102,128.0060116740,35.9816632309,67,6,20191102,김천부항댐 전국 가족걷기대회 2019
경상북도 김천시 대항면 직지사길 95,35,20191005,128.0051636065,36.1165201027,19638,6,20190330,김천직지 나이트투어 2019
경기도 김포시 사우중로 26,31,20190525,126.7185960615,37.6180936099,7921,8,20190525,김포 중봉문화제 2019
경상남도 김해시 가락로93번길 26,36,20190921,128.8772665825,35.2349050783,4281,4,20190920,김해 문화재야행 2019
경상남도 김해시 동상동 종로길 일원,36,20200105,128.8834882088,35.2368660834,0,4,20191207,김해 세계크리스마스 문화축제 2019
서울특별시 성동구 뚝섬로 273 (서울숲),1,20191020,127.0419075724,37.5431886537,0,16,20191019,꽃길만 걸어요 2019
전라남도 함평군 해보면 용천사길 209,38,20190922,126.5422038892,35.1818785103,24841,22,20190921,꽃무릇큰잔치 2019
서울특별시 종로구 동숭길 50,1,20191231,127.0045376955,37.5805391974,8594,23,20190101,꽃보다 슈퍼스타
세종특별자치시 다솜3로 66,8,20190816,127.2699631287,36.5010852188,13801,1,20190815,나라꽃 무궁화 세종 축제 2019
전북 완주군 고산면 오산리 814-1 고산문화공원,37,20190809,127.2343944036,35.9714423502,6156,8,20190807,나라꽃 무궁화 완주축제 2019
강원도 춘천시 남산면 남이섬길 1,32,20191231,127.5261480243,37.7901798790,0,13,20190831,나미콩쿠르 수상작 展 2019
전라남도 나주시 금성관길 8,38,20190928,126.7165726762,35.0333370882,3377,6,20190511,나주 천년의 樂 나주풍류열전 2019
부산광역시 북구 낙동대로1739번길 257,6,20190519,129.0045194500,35.2322993798,19030,8,20190517,낙동강 구포나루축제 2019
대구광역시 달성군 다사읍 강정본길 57,4,20191006,128.4650638527,35.8411652970,3255,3,20191005,낙동강 디아크 별빛문화 축제 2019
경상북도 칠곡군 석적읍 강변대로 1580,35,20191013,128.4041393286,36.0178885900,67693,22,20191011,낙동강세계평화문화대축전 2019
부산광역시 사하구 낙동남로1233번길 1,6,20190615,128.9474416939,35.1082872241,12921,10,20190615,낙동강자전거페스티벌 2019
전라남도 순천시 낙안면 충민길 30,38,20191020,127.3417762983,34.9063869563,38568,11,20191018,낙안읍성 민속문화축제 2019
서울 중구 남대문시장길 메사빌딩 앞~삼익패션상가,1,20191031,126.9789600471,37.5602216552,0,24,20190626,남대문 3GO 야시장 2019
전라남도 강진군 강진읍 남포리 510,38,20191013,126.7744443311,34.6211122152,24975,1,20191011,남도음식문화큰잔치 2019
경상남도 산청군 시천면 남명로240번길 33,36,20191019,127.8460669000,35.2763040847,6288,9,20191018,남명 선비문화축제 2019
경상남도 거제시 남부면 저구해안길 60,36,20190629,128.6067925207,34.7308204572,3459,1,20190629,남부면 수국축제 2019
서울특별시 중구 필동로1길 30,1,20190831,127.0002026097,37.5583111471,0,24,20190831,남산 걷기명상 2019
서울특별시 중구 퇴계로34길 28,1,20190831,126.9935365470,37.5584387906,11010,24,20190702,남산골 바캉스 2019
서울특별시 중구 퇴계로34길 28,1,20191031,126.9935365470,37.5584387906,7641,24,20190419,남산골 태권도 상설공연 2019
전라북도 남원시 운봉읍 바래봉길 214,37,20190519,127.5486111809,35.4351003818,109411,4,20190425,남원 바래봉 철쭉제 2019
전라북도 남원시 양림길 17,37,20191027,127.3872484955,35.4028873237,7281,4,20190407,남원 신관사또부임행차 2019
전라북도 남원시 양림길 12,37,20191013,127.3856653066,35.4027150938,24212,4,20191011,남원흥부제 2019
강원도 춘천시 남산면 남이섬길 1,32,20200209,127.5261035858,37.7901159965,9246,13,20191221,남이섬 겨울축제 'Winter Wonder Nami Island' 2020
경기도 가평군 가평읍 북한강변로 1024,32,20190512,127.5253476926,37.8040060338,47,13,20190413,남이섬 벗(友)꽃놀자 2019
강원도 춘천시 남산면 남이섬길 1,32,20190526,127.5261035858,37.7901159965,9157,13,20190504,남이섬 세계책나라축제 2019
강원도 춘천시 남산면 남이섬길 1,32,20190908,127.5261035858,37.7901159965,5286,13,20190824,남이섬 어쿠스틱 청춘 페스티벌: 홍대야놀자 in 남이섬 2019
강원도 춘천시 남산면 남이섬길 1,32,20200405,127.5261480243,37.7901798790,0,13,20191214,남이섬 '비밀정원 : 위로가 필요한 당신에게'展 2020
강원도 춘천시 남산면 남이섬길 1,32,20191117,127.5239537007,37.7928961894,23,13,20190420,남이섬 '안데르센의 동화나라 : 인어공주부터 백조왕자까지' 2019
충청남도 금산군 남일면 대홍로 632-8,34,20190421,127.5179096090,36.0171421332,28021,2,20190420,남일면 홍도화축제 2019
경상남도 남해군 삼동면 예술길 39,36,20190526,128.0362819744,34.8036327456,32833,5,20190524,남해 꽃밭축제 2019
경상남도 남해군 남면 남면로679번길 21,36,20191005,127.8940546825,34.7275554382,0,5,20190727,남해 다랭이 마을 달빛걷기 2019
경상남도 남해군 서면 스포츠파크길 74,36,20190609,127.8345245303,34.8065205593,42280,5,20190607,남해 보물섬 마늘축제＆한우잔치 2019
경상남도 남해군 미조면 미송로 11-11,36,20190506,128.0433308457,34.7157621449,29890,5,20190504,남해 보물섬 미조항 멸치축제 2019
강원도 인제군 북면 십이선녀탕길 16,32,20191013,128.3062095629,38.1856540989,0,10,20190928,내설악을 품은 인제가을꽃축제 2019
서울특별시 강북구 4.19로 114,1,20190921,127.0028110666,37.6434262989,708,3,20190921,너랑나랑우리랑 역사야 놀자 2019
대구광역시 달성군 가창면 가창로 891,4,20191122,128.6353392148,35.7881605357,0,3,20191105,네이처파크 낭만동물원 2019
대구광역시 달성군 가창면 가창로 891,4,20191227,128.6353392148,35.7881605357,0,3,20191123,네이처파크 미라클크리스마스 2019
대구광역시 달성군 가창면 가창로 891,4,20191103,128.6353392148,35.7881605357,0,3,20190921,네이처파크 할로윈페스티벌<호박마녀의 초대> 2019
대구광역시 달성군 가창면 가창로 891,4,20200216,128.6353392148,35.7881605357,0,3,20191228,네이처파크 <스윗 윈터> 2020
서울특별시 동작구 노량진로 178,1,20190623,126.9457199522,37.5134626035,0,12,20190621,노량진의밤 야간난전 2019
서울특별시 노원구 동일로 1414,1,20191006,127.0610720891,37.6550315542,2607,9,20191004,노원 탈축제 2019
충청남도 논산시 상월면 상월로 522,34,20190808,127.1955278518,36.3058479323,7,3,20190719,논산 토마토페스티벌 2019
경기도 안성시 공도읍 대신두길 28,31,20191127,127.1944397620,36.9921385117,0,16,20191127,농업농촌 사회적가치 사생대회 2019
강원도 평창군 봉평면 기풍3길 6,32,20190526,128.3755317984,37.6143134245,2277,15,20190524,누들페스티벌 2019
서울특별시 종로구 대학로12길 64,1,20191231,127.0036933107,37.5811613326,33949,23,20190101,늘근도둑 이야기
서울특별시 금천구 범안로15길 57,1,20190911,126.8919733235,37.4688834875,0,8,20190823,다빈치 크리에이티브 2019
경기도 안산시 상록구 충장로 422,31,20190630,126.8491203039,37.3188723540,1,15,20180706,단원미술관 상설체험전 '그림책에 담은 옛이야기' 2019
서울특별시 종로구 동망산길 150,1,20190420,127.0181670940,37.5775536783,29,23,20190419,단종비 정순왕후 추모 문화제 2019
대구광역시 서구 달서로39길 2,4,20191013,128.5709423245,35.8802961454,3512,6,20191013,달구벌목민관축제 2019
대구광역시 달성군 화원읍 사문진로1길 40-12,4,20190929,128.4786968148,35.8111411678,7964,3,20190928,달성 100대 피아노 2019
대구광역시 달성군 다사읍 강정본길 57,4,20191004,128.4650638527,35.8411652970,9069,3,20190906,달성대구현대미술제 2019
"전남 담양군 담양읍 학동리 586-1 담양읍 구도심, 메타프로방스 일원",38,20191229,127.0018263119,35.3226092203,0,7,20191213,담양 산타축제 2019
서울특별시 마포구 와우산로 117,1,20191231,126.9264066931,37.5534853853,41416,13,20190101,당신이 주인공
충청남도 당진시 송악읍 고대리,34,20190309,126.7371034904,36.9870504496,16408,4,20190307,당진 안섬풍어제 2019
충청남도 당진시 구봉로 46,34,20191103,126.6493273268,36.9134351969,17067,4,20191026,당진국화전시회 2019
경상남도 고성군 회화면 당항만로 1116,36,20190428,128.3986353236,35.0585911672,968,3,20190426,당항포대첩축제 2019
대구광역시 달서구 야외음악당로 180,4,20190825,128.5561555513,35.8510547396,57182,2,20190824,대구 국제바디페인팅 페스티벌 2019
대구광역시 북구 호암로 15,4,20191013,128.5920987054,35.8834461788,41986,5,20190828,대구 국제오페라축제 2019
대구광역시 북구 엑스코로 10,4,20190602,128.6131378604,35.9070383402,23150,5,20190530,대구 꽃박람회 2019
대구광역시 달서구 공원순환로 216,4,20190519,128.5593831420,35.8475579725,55,2,20190515,대구 낭만한우숯불구이축제 2019
대구광역시 서구 국채보상로81길 43,4,20190427,128.5747198936,35.8758161670,5520,6,20190427,대구 달성토성마을 골목축제 2019
대구광역시 중구 동성로,4,20190512,128.5928212468,35.8697171910,52212,8,20190510,대구 동성로축제 2019
대구광역시 중구 남성로 27-1,4,20190824,128.5876911034,35.8711336027,4686,8,20190823,대구 문화재 야행 2019
대구광역시 중구 국채보상로 670,4,20200101,128.6034314445,35.8689396970,0,8,20191231,대구 제야의 타종 2020
대구광역시 중구 동성로 84,4,20190519,128.5958764061,35.8742806196,6937,8,20190517,대구 패션주얼리위크 2019
대구광역시 남구 중앙대로22길 269,4,20190728,128.6054959067,35.8418039173,7025,1,20190727,대구 폭염탈출 신천 돗자리 음악회 2019
대구광역시 남구 안지랑로16길 67,4,20191026,128.5751903786,35.8369094686,1628,1,20191025,대구 할로윈 축제 2019
대구광역시 북구 호암로 15,4,20190708,128.5922514695,35.8834822890,28643,5,20190621,대구국제뮤지컬페스티벌 2019
대구광역시 수성구 무학로 112,4,20190921,128.6205949230,35.8293778245,35721,7,20190916,대구국제재즈축제 (Daegu International Jazz Fstival) 2019
대구 수성구 두산동 512,4,20191006,128.6182979022,35.8294027794,10246,5,20191004,대구국제패션문화페스티벌 2019
대구광역시 수성구 유니버시아드로 180,4,20190811,128.6901776754,35.8298096160,26501,7,20190809,대구국제호러페스티벌 2019
대구광역시 중구 국채보상로 537,4,20190826,128.5894298526,35.8706531337,268,8,20190822,대구단편영화제 2019
대구광역시 수성구 달구벌대로 3170,4,20190929,128.7015654749,35.8329539154,11015,7,20190926,대구도시농업박람회 2019
대구광역시 달서구 화암로 342,4,20191111,128.5210462134,35.7984044967,26884,2,20191028,대구수목원 국화전시회 2019
대구광역시 수성구 무학로 112,4,20190616,128.6205949230,35.8293778245,2387,7,20190614,대구수제맥주페스티벌 2019
대구광역시 북구 엑스코로 10,4,20191124,128.6131378604,35.9070383402,19727,5,20191121,대구음식관광박람회 2019
대구광역시 중구 태평로 141,4,20191101,128.5937126569,35.8761025954,4971,8,20190917,대구음악제 2019
대구광역시 남구 대명동 1501-2,4,20190428,128.5654441467,35.8321403840,17580,1,20190427,대덕제 앞산빨래터 축제 2019
대구광역시 남구 계명중앙1길 35-1,4,20190602,128.5819531351,35.8562129640,5214,1,20190601,대명공연거리 로드페스티벌 2019
울산광역시 울주군 온양읍 운화리,7,20190421,129.2133854570,35.4016731434,21694,5,20190421,대운산 철쭉축제 2019
대전광역시 유성구 대덕대로 480,3,20190922,127.3863644022,36.3772070293,0,4,20190920,대전 라이브 페스타 2019
대전광역시 서구 둔산대로 169,3,20191021,127.3880117687,36.3664721764,33001,3,20191018,대전 사이언스페스티벌 2019
대전광역시 유성구 대덕대로 480,3,20190602,127.3878559242,36.3776292298,40112,4,20190530,대전 수제맥주&뮤직페스티벌 2019
대전광역시 서구 둔산로 100 대전시청 남문 광장,3,20191231,127.3849680306,36.3504850621,0,3,20191231,대전 제야의 종 타종행사 2019
대전광역시 동구 대전로 783,3,20191228,127.4310477316,36.3324907163,60,2,20191123,대전 토토즐페스티벌 2019
대전광역시 중구 뿌리공원로 79,3,20190929,127.3865863488,36.2841565641,47803,5,20190927,대전 효문화뿌리축제 2019
대전광역시 서구 둔산로 100,3,20190615,127.3846569478,36.3504572824,1275,3,20190615,대전 NGO한마당 2019
대전광역시 중구 중앙로 101,3,20190928,127.4209793431,36.3267634148,0,5,20190927,대전ART마임페스티벌 2019
대전광역시 유성구 엑스포로 107,3,20190825,127.3917584171,36.3752767907,55910,4,20190823,대전국제와인페스티벌 2019
대전광역시 서구 둔산대로 135,3,20191102,127.3837038212,36.3664609898,472,3,20191102,대전사랑 스마트엔티어링 대회 2019
대전광역시 유성구,3,20190818,127.3869643277,36.3779736189,0,4,20190815,대전워터페스티벌 DMF:W 2019
제주특별자치도 서귀포시 대정읍 추사로 44,39,20191103,126.2783306035,33.2499652074,15259,3,20191102,대정고을추사문화예술제 2019
대전광역시 동구 회남로 183-16,3,20190407,127.4999240827,36.3628634702,12,2,20190405,대청호 벚꽃축제 2019
대전광역시 동구 천개동로 41,3,20191108,127.4707708458,36.3734089659,14752,2,20191024,대청호반 국화전시회 2019
대전광역시 대덕구 중리남로 47,3,20190713,127.4264279367,36.3606207504,0,1,20190705,대코맥주페스티벌 2019
서울특별시 종로구 대학로8길 1,1,20190519,127.0023906561,37.5809974394,37956,23,20190517,대학로 거리공연축제 2019
서울특별시 종로구 대학로 120,1,20190825,127.0023017507,37.5818695584,15588,23,20190823,대학로문화축제 2019
경상북도 상주시 외남면 소은1길 59-12,35,20191225,128.1028588537,36.3753312737,21441,9,20191221,대한민국 곶감축제 2019
서울 종로구 와룡동(창덕궁 삼거리~묘동사거리 일대),1,20190928,126.9930137030,37.5820527036,0,23,20190928,대한민국 국악제 2019
부산광역시 서구 송도해변로 50,6,20190829,129.0164588470,35.0739256715,17368,11,20190823,대한민국 국제해양레저위크 2019 (KIMA WEEK 2019)
전라남도 함평군 함평읍 곤재로 27,38,20191103,126.5193090128,35.0560867925,156225,22,20191018,대한민국 국향대전 2019
서울특별시 송파구 올림픽로 424,1,20191006,127.1229758237,37.5209871362,11897,18,20191005,대한민국 나눔대축제 2019
충청북도 청주시 서원구 흥덕로 69 예술의 전당,33,20190901,127.4696802325,36.6423142464,3511,10,20190830,대한민국 독서대전 2019
